Date,Stock,Action,Qty,Price,Total_Amount,Cash_In_Hand,TMS_Khata_Value,Profit_Loss,Gain_Loss_Pct,Portfolio_Value,Reason
"May 07, 2017",AHPC,SELL,143.0,270.0,38610.0,323368.0,460000.0,-2860.0,-6.90%,783368.0,Trailing Stop (7% drop) - exactly 7.53% drop
"May 11, 2017",AHPC,BUY,126.0,308.0,-38808.0,275233.0,506059.0,0.0,0.00%,781292.0,Trend Entry (Str: 0.08)
"May 22, 2017",AHPC,SELL,126.0,286.0,36036.0,578552.0,183569.0,-2772.0,-7.14%,762121.0,Trailing Stop (7% drop) - exactly 7.14% drop
"Jul 12, 2017",AHPC,BUY,135.0,278.0,-37530.0,543891.0,210743.0,0.0,0.00%,754634.0,Trend Entry (Str: 0.01)
"Aug 13, 2017",AHPC,SELL,135.0,262.0,35370.0,70792.0,685197.0,-2160.0,-5.76%,755989.0,Trailing Stop (7% drop) - exactly 7.75% drop
"Dec 06, 2017",AHPC,BUY,161.0,212.0,-34132.0,292857.0,390707.0,0.0,0.00%,683564.0,Trend Entry (Str: 0.01)
"Jan 14, 2018",AHPC,SELL,161.0,201.0,32361.0,535736.0,111661.0,-1771.0,-5.19%,647397.0,Trailing Stop (7% drop) - exactly 7.37% drop
"Apr 17, 2018",AHPC,BUY,179.0,178.0,-31862.0,247031.0,392816.0,0.0,0.00%,639847.0,Trend Entry (Str: 0.07)
"May 02, 2018",AHPC,SELL,179.0,182.0,32578.0,349940.0,291244.0,716.0,2.25%,641184.0,Trailing Stop (7% drop) - exactly 7.14% drop
"Oct 03, 2018",AHPC,BUY,233.0,134.0,-31222.0,145274.0,479482.0,0.0,0.00%,624756.0,Trend Entry (Str: 0.01)
"Nov 04, 2018",AHPC,SELL,233.0,123.0,28659.0,267285.0,338330.0,-2563.0,-8.21%,605615.0,Trailing Stop (7% drop) - exactly 8.21% drop
"Mar 13, 2019",AHPC,BUY,272.0,106.0,-28832.0,243685.0,333156.0,0.0,0.00%,576841.0,Trend Entry (Str: 0.06)
"May 05, 2019",AHPC,SELL,272.0,106.0,28832.0,28917.0,598976.0,0.0,0.00%,627893.0,Trailing Stop (7% drop) - exactly 7.02% drop
"May 26, 2019",AHPC,BUY,283.0,112.0,-31696.0,34878.0,601215.0,0.0,0.00%,636093.0,Trend Entry (Str: 0.06)
"Jun 13, 2019",AHPC,SELL,283.0,106.0,29998.0,160910.0,464346.0,-1698.0,-5.36%,625256.0,Trailing Stop (7% drop) - exactly 7.02% drop
"Jul 22, 2019",AHPC,BUY,288.0,109.0,-31392.0,107289.0,521939.0,0.0,0.00%,629228.0,Trend Entry (Str: 0.02)
"Aug 18, 2019",AHPC,SELL,288.0,101.0,29088.0,271738.0,332170.0,-2304.0,-7.34%,603908.0,Trailing Stop (7% drop) - exactly 7.34% drop
"Nov 05, 2019",AHPC,BUY,299.0,97.0,-29003.0,189947.0,391372.0,0.0,0.00%,581319.0,Trend Entry (Str: 0.00)
"Nov 26, 2019",AHPC,SELL,299.0,92.0,27508.0,243020.0,332457.0,-1495.0,-5.15%,575477.0,Trailing Stop (7% drop) - exactly 8.00% drop
"Dec 12, 2019",AHPC,BUY,291.0,102.0,-29682.0,125388.0,470086.0,0.0,0.00%,595474.0,Trend Entry (Str: 0.07)
"Dec 26, 2019",AHPC,SELL,291.0,92.0,26772.0,83649.0,491379.0,-2910.0,-9.80%,575028.0,Trailing Stop (7% drop) - exactly 9.80% drop
"Jan 23, 2020",AHPC,BUY,316.0,97.0,-30652.0,8576.0,606080.0,0.0,0.00%,614656.0,Trend Entry (Str: 0.02)
"Feb 26, 2020",AHPC,SELL,316.0,104.0,32864.0,32882.0,716952.0,2212.0,7.22%,749834.0,Trailing Stop (7% drop) - exactly 7.96% drop
"Mar 03, 2020",AHPC,BUY,341.0,105.0,-35805.0,332320.0,384059.0,0.0,0.00%,716379.0,Trend Entry (Str: 0.06)
"Mar 15, 2020",AHPC,SELL,341.0,95.0,32395.0,616737.0,76338.0,-3410.0,-9.52%,693075.0,Trailing Stop (7% drop) - exactly 9.52% drop
"Aug 02, 2020",AHPC,BUY,344.0,96.0,-33024.0,197762.0,463107.0,0.0,0.00%,660869.0,Trend Entry (Str: 0.02)
"Sep 22, 2020",AHPC,SELL,344.0,164.0,56416.0,57043.0,666035.0,23392.0,70.83%,723078.0,Trailing Stop (7% drop) - exactly 7.87% drop
"Oct 04, 2020",AHPC,BUY,164.0,237.0,-38868.0,19057.0,759046.0,0.0,0.00%,778103.0,Trend Entry (Str: 0.61)
"Oct 13, 2020",AHPC,SELL,164.0,249.0,40836.0,165929.0,628368.0,1968.0,5.06%,794297.0,Trailing Stop (7% drop) - exactly 7.43% drop
"Nov 02, 2020",AHPC,BUY,143.0,257.0,-36751.0,67.0,812018.0,0.0,0.00%,812085.0,Trend Entry (Str: 0.15)
"Nov 12, 2020",AHPC,SELL,143.0,249.0,35607.0,63034.0,762427.0,-1144.0,-3.11%,825461.0,Trailing Stop (7% drop) - exactly 7.09% drop
"Dec 01, 2020",AHPC,BUY,180.0,251.0,-45180.0,5975.0,899251.0,0.0,0.00%,905226.0,Trend Entry (Str: 0.02)
"Dec 10, 2020",AHPC,SELL,180.0,246.0,44280.0,532149.0,339168.0,-900.0,-1.99%,871317.0,Trailing Stop (7% drop) - exactly 8.89% drop
"Jan 17, 2021",AHPC,BUY,153.0,235.0,-35955.0,32.0,923643.0,0.0,0.00%,923675.0,Trend Entry (Str: 0.04)
"Feb 25, 2021",AHPC,SELL,153.0,335.0,51255.0,122968.0,907457.0,15300.0,42.55%,1030425.0,Trailing Stop (7% drop) - exactly 7.20% drop
"Mar 04, 2021",AHPC,BUY,147.0,338.0,-49686.0,849025.0,147977.0,0.0,0.00%,997002.0,Trend Entry (Str: 0.15)
"Mar 15, 2021",AHPC,SELL,147.0,335.0,49245.0,791581.0,192034.0,-441.0,-0.89%,983615.0,Trailing Stop (7% drop) - exactly 9.46% drop
"May 02, 2021",AHPC,BUY,162.0,303.0,-49086.0,790190.0,197281.0,0.0,0.00%,987471.0,Trend Entry (Str: 0.13)
"May 31, 2021",AHPC,SELL,162.0,430.0,69660.0,69857.0,1158216.0,20574.0,41.91%,1228073.0,Trailing Stop (7% drop) - exactly 8.90% drop
"Jun 13, 2021",AHPC,BUY,136.0,574.0,-78064.0,23965.0,1543465.0,0.0,0.00%,1567430.0,Trend Entry (Str: 0.48)
"Jun 17, 2021",AHPC,SELL,136.0,519.0,70584.0,587228.0,936259.0,-7480.0,-9.58%,1523487.0,Trailing Stop (7% drop) - exactly 9.58% drop
"Aug 16, 2021",AHPC,BUY,144.0,603.0,-86832.0,66806.3,1672493.6,0.0,0.00%,1739299.9,Trend Entry (Str: 0.15)
"Sep 02, 2021",AHPC,SELL,144.0,694.0,99936.0,891370.6,809465.8,13104.0,15.09%,1700836.4,Trailing Stop (7% drop) - exactly 10.45% drop
"Sep 06, 2021",AHPC,BUY,120.0,705.6,-84672.0,1347918.7,349489.5,0.0,0.00%,1697408.2,Trend Entry (Str: 0.14)
"Sep 15, 2021",AHPC,SELL,120.0,675.3,81036.0,1335052.1,319119.0,-3636.0,-4.29%,1654171.1,Trailing Stop (7% drop) - exactly 8.13% drop
"Nov 08, 2021",AHPC,BUY,155.0,518.0,-80290.0,312637.8,1302758.8,0.0,0.00%,1615396.6,Trend Entry (Str: 0.08)
"Nov 14, 2021",AHPC,SELL,155.0,475.0,73625.0,671988.8,864564.5,-6665.0,-8.30%,1536553.3,Trailing Stop (7% drop) - exactly 8.30% drop
"Jan 04, 2022",AHPC,BUY,165.0,445.0,-73425.0,715543.6,757144.9,0.0,0.00%,1472688.5,Trend Entry (Str: 0.03)
"Jan 24, 2022",AHPC,SELL,165.0,514.0,84810.0,155447.8,1294064.1,11385.0,15.51%,1449511.9,Trailing Stop (7% drop) - exactly 10.03% drop
"Jan 30, 2022",AHPC,BUY,131.0,545.0,-71395.0,892464.9,538778.0,0.0,0.00%,1431242.9,Trend Entry (Str: 0.14)
"Feb 13, 2022",AHPC,SELL,131.0,543.0,71133.0,804352.8,537023.1,-262.0,-0.37%,1341375.9,Trailing Stop (7% drop) - exactly 9.35% drop
"Aug 15, 2022",AHPC,BUY,174.0,370.0,-64380.0,637384.89,655599.2,0.0,0.00%,1292984.09,Trend Entry (Str: 0.01)
"Aug 28, 2022",AHPC,SELL,174.0,341.0,59334.0,812495.29,440305.4,-5046.0,-7.84%,1252800.69,Trailing Stop (7% drop) - exactly 7.84% drop
"Nov 29, 2022",AHPC,BUY,209.0,278.0,-58102.0,81.39,1225967.5,0.0,0.00%,1226048.89,Trend Entry (Str: 0.02)
"Dec 18, 2022",AHPC,SELL,209.0,254.0,53086.0,922901.19,241768.0,-5016.0,-8.63%,1164669.19,Trailing Stop (7% drop) - exactly 8.63% drop
"Jan 02, 2023",AHPC,BUY,202.0,299.0,-60398.0,325756.09,887678.0,0.0,0.00%,1213434.09,Trend Entry (Str: 0.09)
"Feb 01, 2023",AHPC,SELL,202.0,302.0,61004.0,585030.09,623049.8,606.0,1.00%,1208079.89,Trailing Stop (7% drop) - exactly 14.20% drop
"Jun 05, 2023",AHPC,BUY,195.0,289.0,-56355.0,50711.89,1079395.3,0.0,0.00%,1130107.19,Trend Entry (Str: 0.01)
"Jun 26, 2023",AHPC,SELL,195.0,288.1,56179.5,56222.49,1212535.8,-175.5,-0.31%,1268758.29,Trailing Stop (7% drop) - exactly 7.96% drop
"Sep 26, 2023",AHPC,BUY,258.0,236.0,-60888.0,481617.89,740226.5,0.0,0.00%,1221844.39,Trend Entry (Str: 0.11)
"Oct 08, 2023",AHPC,SELL,258.0,219.0,56502.0,297198.29,876943.1,-4386.0,-7.20%,1174141.39,Trailing Stop (7% drop) - exactly 7.20% drop
"Dec 11, 2023",AHPC,BUY,259.0,219.9,-56954.1,334766.59,807810.1,0.0,0.00%,1142576.69,Trend Entry (Str: 0.05)
"Dec 28, 2023",AHPC,SELL,259.0,230.6,59725.4,179652.19,986475.8,2771.3,4.87%,1166127.99,Trailing Stop (7% drop) - exactly 7.39% drop
"Jan 04, 2024",AHPC,BUY,242.0,236.6,-57257.2,577583.89,571492.1,0.0,0.00%,1149075.99,Trend Entry (Str: 0.07)
"Jan 29, 2024",AHPC,SELL,242.0,209.1,50602.2,615248.09,531161.3,-6655.0,-11.62%,1146409.39,Trailing Stop (7% drop) - exactly 29.33% drop
"Jul 15, 2024",AHPC,BUY,358.0,177.9,-63688.2,7072.89,1270040.6,0.0,0.00%,1277113.49,Trend Entry (Str: 0.14)
"Aug 27, 2024",AHPC,SELL,358.0,306.0,109548.0,267877.09,1372082.1,45859.8,72.01%,1639959.19,Trailing Stop (7% drop) - exactly 10.00% drop
"Sep 02, 2024",AHPC,BUY,253.0,322.6,-81617.8,1290333.29,346867.7,0.0,0.00%,1637200.99,Trend Entry (Str: 0.22)
"Sep 08, 2024",AHPC,SELL,253.0,291.0,73623.0,785463.89,824630.5,-7994.8,-9.80%,1610094.39,Trailing Stop (7% drop) - exactly 9.80% drop
"Oct 28, 2024",AHPC,BUY,281.0,277.0,-77837.0,294823.99,1265520.4,0.0,0.00%,1560344.39,Trend Entry (Str: 0.02)
"Nov 21, 2024",AHPC,SELL,281.0,276.0,77556.0,614425.29,1051628.7,-281.0,-0.36%,1666053.99,Trailing Stop (7% drop) - exactly 7.69% drop
"Nov 26, 2024",AHPC,BUY,294.0,285.0,-83790.0,827533.09,851625.3,0.0,0.00%,1679158.39,Trend Entry (Str: 0.02)
"Dec 08, 2024",AHPC,SELL,294.0,266.8,78439.2,886214.59,783118.0,-5350.8,-6.39%,1669332.59,Trailing Stop (7% drop) - exactly 8.00% drop
"Jan 27, 2025",AHPC,BUY,305.0,265.0,-80825.0,1206681.69,411605.0,0.0,0.00%,1618286.69,Trend Entry (Str: 0.05)
"Mar 09, 2025",AHPC,SELL,305.0,267.0,81435.0,83597.49,1601148.0,610.0,0.75%,1684745.49,Trailing Stop (7% drop) - exactly 7.29% drop
"Apr 21, 2025",AHPC,BUY,298.0,275.14,-81991.72,980273.15,664954.34,0.0,0.00%,1645227.49,Trend Entry (Str: 0.06)
"May 14, 2025",AHPC,SELL,298.0,284.73,84849.54,1127832.78,482949.87,2857.82,3.49%,1610782.65,Trailing Stop (7% drop) - exactly 7.52% drop
"May 28, 2025",AHPC,BUY,280.0,290.73,-81404.4,230426.93,1400961.19,0.0,0.00%,1631388.12,Trend Entry (Str: 0.02)
"Jun 22, 2025",AHPC,SELL,280.0,285.44,79923.2,525923.94,989878.13,-1481.2,-1.82%,1515802.07,Trailing Stop (7% drop) - exactly 7.98% drop
"Nov 26, 2025",AHPC,BUY,280.0,285.9,-80052.0,236657.84,1364789.7,0.0,0.00%,1601447.54,Trend Entry (Str: 0.02)
"Jan 04, 2026",AHPC,SELL,280.0,259.0,72520.0,472267.84,1114133.6,-7532.0,-9.41%,1586401.44,Trailing Stop (7% drop) - exactly 9.41% drop
"Jan 24, 2016",ALICL,SELL,35.0,1299.0,45465.0,75707.0,518782.0,40285.0,777.70%,594489.0,Take Profit (100% up) - exactly 777.70% up
"Feb 04, 2016",ALICL,BUY,23.0,1300.0,-29900.0,244895.0,362788.0,0.0,0.00%,607683.0,Trend Entry (Str: 0.03)
"Apr 05, 2016",ALICL,SELL,23.0,1355.0,31165.0,233188.0,423386.0,1265.0,4.23%,656574.0,Trailing Stop (7% drop) - exactly 7.51% drop
"Apr 27, 2016",ALICL,BUY,24.0,1419.0,-34056.0,143265.0,564044.0,0.0,0.00%,707309.0,Trend Entry (Str: 0.02)
"Jun 20, 2016",ALICL,SELL,24.0,1733.0,41592.0,165426.0,557972.0,7536.0,22.13%,723398.0,Trailing Stop (7% drop) - exactly 7.33% drop
"Jun 26, 2016",ALICL,BUY,20.0,1850.0,-37000.0,19762.0,733193.0,0.0,0.00%,752955.0,Trend Entry (Str: 0.18)
"Jul 11, 2016",ALICL,SELL,20.0,1720.0,34400.0,34773.0,745562.0,-2600.0,-7.03%,780335.0,Trailing Stop (7% drop) - exactly 7.03% drop
"Jul 26, 2016",ALICL,BUY,23.0,1860.0,-42780.0,19106.0,860184.0,0.0,0.00%,879290.0,Trend Entry (Str: 0.05)
"Aug 08, 2016",ALICL,SELL,23.0,1665.0,38295.0,745772.0,65588.0,-4485.0,-10.48%,811360.0,Trailing Stop (7% drop) - exactly 11.01% drop
"Sep 11, 2016",ALICL,BUY,22.0,1775.0,-39050.0,89977.0,703987.0,0.0,0.00%,793964.0,Trend Entry (Str: 0.02)
"Nov 20, 2016",ALICL,SELL,22.0,1662.0,36564.0,617411.0,138341.0,-2486.0,-6.37%,755752.0,Trailing Stop (7% drop) - exactly 7.92% drop
"Mar 05, 2017",ALICL,BUY,29.0,1250.0,-36250.0,639305.0,95511.0,0.0,0.00%,734816.0,Trend Entry (Str: 0.07)
"Mar 16, 2017",ALICL,SELL,29.0,1100.0,31900.0,306677.0,423220.0,-4350.0,-12.00%,729897.0,Trailing Stop (7% drop) - exactly 15.38% drop
"Mar 20, 2017",ALICL,BUY,29.0,1260.0,-36540.0,223918.0,516018.0,0.0,0.00%,739936.0,Trend Entry (Str: 0.09)
"Apr 18, 2017",ALICL,SELL,29.0,1510.0,43790.0,253154.0,552477.0,7250.0,19.84%,805631.0,Trailing Stop (7% drop) - exactly 10.12% drop
"Apr 23, 2017",ALICL,BUY,25.0,1660.0,-41500.0,293970.0,540613.0,0.0,0.00%,834583.0,Trend Entry (Str: 0.17)
"May 21, 2017",ALICL,SELL,25.0,1526.0,38150.0,504157.0,259940.0,-3350.0,-8.07%,764097.0,Trailing Stop (7% drop) - exactly 8.07% drop
"Jul 19, 2017",ALICL,BUY,24.0,1530.0,-36720.0,205117.0,558243.0,0.0,0.00%,763360.0,Trend Entry (Str: 0.03)
"Aug 31, 2017",ALICL,SELL,24.0,1555.0,37320.0,599444.0,130975.0,600.0,1.63%,730419.0,Trailing Stop (7% drop) - exactly 8.26% drop
"Oct 25, 2017",ALICL,BUY,23.0,1520.0,-34960.0,308729.0,405953.0,0.0,0.00%,714682.0,Trend Entry (Str: 0.01)
"Nov 08, 2017",ALICL,SELL,23.0,1397.0,32131.0,468083.0,218019.0,-2829.0,-8.09%,686102.0,Trailing Stop (7% drop) - exactly 8.09% drop
"Dec 06, 2017",ALICL,BUY,22.0,1512.0,-33264.0,394315.0,289249.0,0.0,0.00%,683564.0,Trend Entry (Str: 0.05)
"Dec 26, 2017",ALICL,SELL,22.0,1394.0,30668.0,281098.0,372103.0,-2596.0,-7.80%,653201.0,Trailing Stop (7% drop) - exactly 7.80% drop
"Apr 16, 2018",ALICL,BUY,40.0,789.0,-31560.0,436766.0,196902.0,0.0,0.00%,633668.0,Trend Entry (Str: 0.17)
"Apr 26, 2018",ALICL,SELL,40.0,831.0,33240.0,95564.0,548277.0,1680.0,5.32%,643841.0,Trailing Stop (7% drop) - exactly 9.08% drop
"May 08, 2018",ALICL,BUY,36.0,878.0,-31608.0,473471.0,162922.0,0.0,0.00%,636393.0,Trend Entry (Str: 0.18)
"May 20, 2018",ALICL,SELL,36.0,804.0,28944.0,375789.0,253832.0,-2664.0,-8.43%,629621.0,Trailing Stop (7% drop) - exactly 8.43% drop
"Dec 23, 2018",ALICL,BUY,50.0,600.0,-30000.0,349310.0,254294.0,0.0,0.00%,603604.0,Trend Entry (Str: 0.16)
"Jan 06, 2019",ALICL,SELL,50.0,600.0,30000.0,221114.0,364131.0,0.0,0.00%,585245.0,Trailing Stop (7% drop) - exactly 7.41% drop
"Jan 10, 2019",ALICL,BUY,47.0,620.0,-29140.0,133678.0,454715.0,0.0,0.00%,588393.0,Trend Entry (Str: 0.12)
"Feb 10, 2019",ALICL,SELL,47.0,588.0,27636.0,332200.0,240910.0,-1504.0,-5.16%,573110.0,Trailing Stop (7% drop) - exactly 7.55% drop
"Apr 30, 2019",ALICL,BUY,72.0,441.0,-31752.0,3508.0,638727.0,0.0,0.00%,642235.0,Trend Entry (Str: 0.09)
"May 26, 2019",ALICL,SELL,72.0,420.0,30240.0,30274.0,605819.0,-1512.0,-4.76%,636093.0,Trailing Stop (7% drop) - exactly 7.69% drop
"Nov 18, 2019",ALICL,BUY,92.0,316.0,-29072.0,160408.0,424350.0,0.0,0.00%,584758.0,Trend Entry (Str: 0.01)
"Dec 16, 2019",ALICL,SELL,92.0,347.0,31924.0,69211.0,514860.0,2852.0,9.81%,584071.0,Trailing Stop (7% drop) - exactly 9.87% drop
"Dec 23, 2019",ALICL,BUY,79.0,365.0,-28835.0,90054.0,490290.0,0.0,0.00%,580344.0,Trend Entry (Str: 0.10)
"Mar 01, 2020",ALICL,SELL,79.0,648.0,51192.0,51434.0,707646.0,22357.0,77.53%,759080.0,Trailing Stop (7% drop) - exactly 7.56% drop
"Jul 13, 2020",ALICL,BUY,57.0,606.0,-34542.0,613030.0,83891.0,0.0,0.00%,696921.0,Trend Entry (Str: 0.06)
"Aug 02, 2020",ALICL,SELL,57.0,614.0,34998.0,35003.0,625866.0,456.0,1.32%,660869.0,Trailing Stop (7% drop) - exactly 7.25% drop
"Aug 10, 2020",ALICL,BUY,51.0,641.0,-32691.0,284060.0,372346.0,0.0,0.00%,656406.0,Trend Entry (Str: 0.05)
"Oct 13, 2020",ALICL,SELL,51.0,715.0,36465.0,82083.0,712214.0,3774.0,11.54%,794297.0,Trailing Stop (7% drop) - exactly 7.62% drop
"Nov 12, 2020",ALICL,BUY,52.0,782.0,-40664.0,22370.0,803091.0,0.0,0.00%,825461.0,Trend Entry (Str: 0.06)
"Dec 06, 2020",ALICL,SELL,52.0,829.0,43108.0,335470.0,536611.0,2444.0,6.01%,872081.0,Trailing Stop (7% drop) - exactly 10.57% drop
"Dec 13, 2020",ALICL,BUY,49.0,893.0,-43757.0,401863.0,476547.0,0.0,0.00%,878410.0,Trend Entry (Str: 0.10)
"Dec 20, 2020",ALICL,SELL,49.0,846.0,41454.0,299112.0,546494.0,-2303.0,-5.26%,845606.0,Trailing Stop (7% drop) - exactly 10.95% drop
"Dec 24, 2020",ALICL,BUY,47.0,925.0,-43475.0,255637.0,621406.0,0.0,0.00%,877043.0,Trend Entry (Str: 0.07)
"Feb 22, 2021",ALICL,SELL,47.0,1346.0,63262.0,64187.0,984708.0,19787.0,45.51%,1048895.0,Trailing Stop (7% drop) - exactly 7.24% drop
"Apr 06, 2021",ALICL,BUY,38.0,1299.0,-49362.0,193184.0,813261.0,0.0,0.00%,1006445.0,Trend Entry (Str: 0.03)
"Apr 25, 2021",ALICL,SELL,38.0,1226.0,46588.0,500895.0,493187.0,-2774.0,-5.62%,994082.0,Trailing Stop (7% drop) - exactly 7.12% drop
"May 12, 2021",ALICL,BUY,39.0,1281.0,-49959.0,396467.0,602731.0,0.0,0.00%,999198.0,Trend Entry (Str: 0.01)
"Jun 16, 2021",ALICL,SELL,39.0,1406.0,54834.0,214643.0,1306207.0,4875.0,9.76%,1520850.0,Trailing Stop (7% drop) - exactly 8.40% drop
"Aug 18, 2021",ALICL,BUY,53.0,1455.0,-77115.0,82.3,1821086.8,0.0,0.00%,1821169.1,Trend Entry (Str: 0.04)
"Aug 31, 2021",ALICL,SELL,53.0,1355.0,71815.0,490655.8,1271353.7,-5300.0,-6.87%,1762009.5,Trailing Stop (7% drop) - exactly 9.00% drop
"Nov 01, 2021",ALICL,BUY,62.0,1270.0,-78740.0,1026485.8,561390.1,0.0,0.00%,1587875.9,Trend Entry (Str: 0.05)
"Nov 28, 2021",ALICL,SELL,62.0,1195.0,74090.0,699527.6,794080.0,-4650.0,-5.91%,1493607.6,Trailing Stop (7% drop) - exactly 8.99% drop
"Jan 04, 2022",ALICL,BUY,62.0,1180.0,-73160.0,788968.6,683719.9,0.0,0.00%,1472688.5,Trend Entry (Str: 0.05)
"Jan 26, 2022",ALICL,SELL,62.0,1021.0,63302.0,966165.7,457149.4,-9858.0,-13.47%,1423315.1,Trailing Stop (7% drop) - exactly 23.86% drop
"Mar 24, 2022",ALICL,BUY,71.0,932.0,-66172.0,1060387.8,268262.3,0.0,0.00%,1328650.1,Trend Entry (Str: 0.05)
"Apr 03, 2022",ALICL,SELL,71.0,848.0,60208.0,1176956.8,136298.8,-5964.0,-9.01%,1313255.6,Trailing Stop (7% drop) - exactly 9.01% drop
"Jul 04, 2022",ALICL,BUY,106.0,610.0,-64660.0,902857.3,394310.0,0.0,0.00%,1297167.3,Trend Entry (Str: 0.09)
"Jul 11, 2022",ALICL,SELL,106.0,560.0,59360.0,365540.4,844040.92,-5300.0,-8.20%,1209581.32,Trailing Stop (7% drop) - exactly 9.24% drop
"Jul 18, 2022",ALICL,BUY,103.0,586.0,-60358.0,109836.7,1108433.42,0.0,0.00%,1218270.12,Trend Entry (Str: 0.04)
"Aug 08, 2022",ALICL,SELL,103.0,622.0,64066.0,740231.99,578809.5,3708.0,6.14%,1319041.49,Trailing Stop (7% drop) - exactly 7.85% drop
"Nov 14, 2022",ALICL,BUY,126.0,475.9,-59963.4,467706.39,733758.4,0.0,0.00%,1201464.79,Trend Entry (Str: 0.05)
"Jan 12, 2023",ALICL,SELL,126.0,684.0,86184.0,86554.69,1179892.4,26220.6,43.73%,1266447.09,Trailing Stop (7% drop) - exactly 7.94% drop
"Jan 17, 2023",ALICL,BUY,88.0,722.5,-63580.0,139562.89,1138618.0,0.0,0.00%,1278180.89,Trend Entry (Str: 0.25)
"Feb 02, 2023",ALICL,SELL,88.0,670.0,58960.0,763454.69,440554.4,-4620.0,-7.27%,1204009.09,Trailing Stop (7% drop) - exactly 7.27% drop
"Feb 07, 2023",ALICL,BUY,86.0,708.0,-60888.0,457523.39,766132.5,0.0,0.00%,1223655.89,Trend Entry (Str: 0.07)
"Feb 16, 2023",ALICL,SELL,86.0,656.0,56416.0,611135.99,555092.6,-4472.0,-7.34%,1166228.59,Trailing Stop (7% drop) - exactly 7.34% drop
"Jun 04, 2023",ALICL,BUY,96.0,594.0,-57024.0,277128.69,863840.3,0.0,0.00%,1140968.99,Trend Entry (Str: 0.05)
"Jul 27, 2023",ALICL,SELL,96.0,718.0,68928.0,206767.39,1037524.0,11904.0,20.88%,1244291.39,Trailing Stop (7% drop) - exactly 7.35% drop
"Dec 10, 2023",ALICL,BUY,86.0,671.0,-57706.0,678746.69,476882.3,0.0,0.00%,1155628.99,Trend Entry (Str: 0.08)
"Jan 02, 2024",ALICL,SELL,86.0,637.0,54782.0,411206.19,739571.5,-2924.0,-5.07%,1150777.69,Trailing Stop (7% drop) - exactly 7.95% drop
"Jan 08, 2024",ALICL,BUY,87.0,657.0,-57159.0,350180.59,799675.4,0.0,0.00%,1149855.99,Trend Entry (Str: 0.01)
"Feb 20, 2024",ALICL,SELL,87.0,606.0,52722.0,497191.49,626112.1,-4437.0,-7.76%,1123303.59,Trailing Stop (7% drop) - exactly 14.41% drop
"May 15, 2024",ALICL,BUY,97.0,575.5,-55823.5,225163.49,899247.9,0.0,0.00%,1124411.39,Trend Entry (Str: 0.04)
"Jun 23, 2024",ALICL,SELL,97.0,560.0,54320.0,54472.39,1097371.8,-1503.5,-2.69%,1151844.19,Trailing Stop (7% drop) - exactly 7.05% drop
"Aug 06, 2024",ALICL,BUY,102.0,735.0,-74970.0,991567.09,513469.8,0.0,0.00%,1505036.89,Trend Entry (Str: 0.14)
"Aug 27, 2024",ALICL,SELL,102.0,749.9,76489.8,411875.89,1228083.3,1519.8,2.03%,1639959.19,Trailing Stop (7% drop) - exactly 7.19% drop
"Sep 03, 2024",ALICL,BUY,106.0,775.0,-82150.0,635731.89,1010888.9,0.0,0.00%,1646620.79,Trend Entry (Str: 0.04)
"Sep 10, 2024",ALICL,SELL,106.0,713.0,75578.0,1317154.99,294018.0,-6572.0,-8.00%,1611172.99,Trailing Stop (7% drop) - exactly 8.00% drop
"Oct 16, 2024",ALICL,BUY,108.0,734.9,-79369.2,316558.69,1283512.0,0.0,0.00%,1600070.69,Trend Entry (Str: 0.03)
"Dec 19, 2024",ALICL,SELL,108.0,713.9,77101.2,1253008.79,383825.4,-2268.0,-2.86%,1636834.19,Trailing Stop (7% drop) - exactly 7.17% drop
"Jan 20, 2025",ALICL,BUY,111.0,724.0,-80364.0,1375117.69,237543.0,0.0,0.00%,1612660.69,Trend Entry (Str: 0.01)
"Mar 16, 2025",ALICL,SELL,111.0,753.0,83583.0,813449.49,847834.3,3219.0,4.01%,1661283.79,Trailing Stop (7% drop) - exactly 7.95% drop
"Nov 06, 2025",ALICL,BUY,167.0,473.2,-79024.4,1035432.94,553494.7,0.0,0.00%,1588927.64,Trend Entry (Str: 0.01)
"Dec 22, 2025",ALICL,SELL,167.0,456.9,76302.3,337732.14,1239191.9,-2722.1,-3.44%,1576924.04,Trailing Stop (7% drop) - exactly 7.47% drop
"Jan 13, 2026",ALICL,BUY,168.0,476.0,-79968.0,227508.44,1381141.4,0.0,0.00%,1608649.84,Trend Entry (Str: 0.02)
"Aug 03, 2017",BFC,SELL,25.0,380.0,9500.0,9605.0,746527.0,2150.0,29.25%,756132.0,Trailing Stop (7% drop) - exactly 9.95% drop
"Oct 18, 2017",BFC,BUY,237.0,152.0,-36024.0,455257.0,265649.0,0.0,0.00%,720906.0,Trend Entry (Str: 0.11)
"Oct 29, 2017",BFC,SELL,237.0,139.0,32943.0,306061.0,402307.0,-3081.0,-8.55%,708368.0,Trailing Stop (7% drop) - exactly 8.55% drop
"Dec 18, 2017",BFC,BUY,235.0,142.0,-33370.0,89694.0,580271.0,0.0,0.00%,669965.0,Trend Entry (Str: 0.05)
"Dec 26, 2017",BFC,SELL,235.0,130.0,30550.0,311648.0,341553.0,-2820.0,-8.45%,653201.0,Trailing Stop (7% drop) - exactly 8.45% drop
